Unnamed: 0,*出处ISBN/AS-ID,*页码,被拆解语句,*事件名【主体名+动词+客体名（地点名）】,*事件ID,*起始日期（YYYY/MM/DD）,结束日期（YYYY/MM/DD）,时间备注（非公历纪年，无年份信息）,*地点,*地点ID,*主体人物/组织,*主体ID,客体人物/组织,客体ID,关系,人物备注,谓词,事件类型,作品,作品ID,作品备注,会议,会议ID,会议备注,其他说明
,7010021562,205,毛泽东电告博古：“决定新四军隶属八路军，编2师4旅8团，拟项副军长，陈毅政治部主任，周子昆参谋人，军暂住武汉，商昌、福州设办事处。”,陈毅任新四军政治部主任（延安市）,2031,1937-11-06,,,延安市,1119.0,陈毅,agent_person/7993,,,,,,任职,,,,,,,
,7010021562,206-207,政治局会议又专门讨论南方红军和游击队改编等问题，确定成立中共中央东南分局和中共中央革命军事委员命新四军分会。党的东南分局主要做地方工作，以项英、曾山、陈毅、方方、涂振农为委员，项英任书记，曾山任副书记，军分命主要做新四军的工作，以项英、陈毅、张鼎丞、曾山、黄道为委员，项英任主席、陈毅任副主席（后改称军分命书记、副书记）。,陈毅任中共中央革命军事委员会新四军分会副书记（延安市）,1291,1937-12-09,1937-12-14,,延安市,1119.0,陈毅,agent_person/7993,,,,,,任职,,,,,,,
,7010021562,206-207,政治局会议又专门讨论南方红军和游击队改编等问题，确定成立中共中央东南分局和中共中央革命军事委员命新四军分会。党的东南分局主要做地方工作，以项英、曾山、陈毅、方方、涂振农为委员，项英任书记，曾山任副书记，军分命主要做新四军的工作，以项英、陈毅、张鼎丞、曾山、黄道为委员，项英任主席、陈毅任副主席（后改称军分命书记、副书记）。,陈毅任中共中央东南分局委员（延安市）,2052,1937-12-09,1937-12-14,,延安市,1119.0,陈毅,agent_person/7993,,,,,,任职,,,,,,,
,7010021562,212,中共中央东南分局（以下简称“东南分局”）和中共中央革命军事委员会新四军分会（以下简称“新四军军分会”）在南昌明德屯4号正式成立，项英任分局书记兼军分会书记，陈毅任分局委员、军分会副书记。,陈毅任东南分局委员、新四军分会副书记（南昌市）,2052,1938-01-01,,1月上中旬,南昌市,562.0,陈毅,agent_person/7993,,,,,,任职,,,,,,,
,7010021562,211,陈绍禹、周恩来、叶剑英电告毛泽东：一、何应钦核定新四军编制为一、二、三、四共四个游击支队，同意以陈毅、张鼎丞、张云逸、高敬亭分任一、二、三、四支队司令。,陈毅任新四军第一支队司令员,1291,1938-01-08,,,,,陈毅,agent_person/7993,,,,,,任职,,,,,,,
,7010021562,217,"新四军在岩寺鲍家祠堂召开全军(除江北第四支队外)第一次营以上干部大会。会议由项英主持。陈毅代表东南分局、新四军军分会首先讲话，介绍全国抗战的基本形势,国共合作的进展情况，并对新四军的组建，尤其是对叶挺将军就任新四军军长表示祝贺，要求大家团结一致，在东南分局及军分会领导下，坚决执行中共中央的正确路线完成抗日救国大业。",陈毅参加新四军第一次营以上干部大会（岩寺镇）,2610,1938-04-01,,1938年4月中旬,岩寺镇,2609.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,新四军第一次营以上干部大会,
,7010021562,220,率第一支队东进至南陵县土塘。是日，召开支队干部会议，作《新的战斗条件和新的战斗任务》的报告。针对江南的地形、社会特点和面对着新的敌人，要求部队运用夜战、伏击战、白刃格斗等战术制胜敌人。,陈毅作《新的战斗条件和新的战斗任务》的报告（土塘村）,2205,1938-05-28,,,土塘村,2213.0,陈毅,agent_person/7993,,,,,汇报,,,Un1,新的战斗条件和新的战斗任务,,,,
,7010021562,221,毛泽东、洛甫6月9日复电同意组织新四军委员会，以项英、叶挺、陈毅、张云逸、周子昆、袁国平为委员，项英为主任，叶挺为副主任。,陈毅任新四军委员会委员,2209,1938-06-07,,,,,陈毅,agent_person/7993,,,,,,任职,,,,,,,
,7010021562,229,日军调集4500余人，并配有飞机、坦克、大炮，由秣陵关、溧水、当涂、采石、江宁等地，兵分8路，水陆并进，企图“扫荡”小丹阳地区，消灭第二支队，摧毁初创之抗日根据地。陈毅指示第一支队动员广大群众和地方武装对京杭、京沪、句丹等公路开展破袭战，并派出精干小分队袭击南京近郊麒麟门，以钳制敌人，策应第二支队反围攻作战。第二支队在第一支队积极配合下不到3天便粉碎了敌人的“扫荡”。,陈毅指挥新四军击败日军对小丹阳地区的“扫荡”（江苏省）,1307,1938-08-22,1938-08-23,,江苏省,1005.0,陈毅,agent_person/7993,,,,,指挥,战争,,,,,,,
,7010021562,231,9月。撰毕《坚持江南抗战的诸问题》一文，主要内容如下∶一、坚持江南抗战的意义;二、日寇统治江南政策的分析;三、日寇的弱点及其在江南战略战术上的演出;四、江南抗战的战略战术问题;五、巩固与扩大地方武装;六、土匪问题。该文指出∶坚持江南抗战不仅给日寇以致命的打击，大大提高全国抗战的信心，还与全世界反日援华运动的深入开展息息相关。术文在分析了江南敌我双方政治、军事的基础上，提高了江南抗战的战略战术及其具体的方针 、政策，对江南抗战有重要指导意义。,陈毅撰毕《坚持江南抗战的诸问题》,2405,1938-09-01,,,,,陈毅,agent_person/7993,,,,,创作,,,Un1,坚持江南抗战的诸问题,,,,
,7010021562,233,"与支队副副司令员傅秋涛、政治部主任刘炎联名签署《陆军新编第四军第一支队司令部政治部布告》,宣布减租减息9条办法。",陈毅签署《陆军新编第四军第一支队司令部政治部布告》,2611,1938-10-01,,1938-10-01 00:00:00,,,陈毅,agent_person/7993,,,,,指示,,,Un1,陆军新编第四军第一支队司令部政治部布告,,,,
,7010021562,238,作《论茅山战局》一文，总结东进6个月来的经验。,陈毅作《论茅山战局》,2613,1939-01-01,,,,,陈毅,agent_person/7993,,,,,创作,,,Un1,论茅山战局,,,,
,7010021562,240,新四军政治部在皖南云岭召开全军第二次政治工作会议，根据会议讨论制订了《新四军政治工作组织纲要草案》。项英、陈毅、袁国平出席了会议并作了讲话。,陈毅出席新四军第二次政治工作会议（泾县云岭）,2616,1939-02-07,,,泾县云岭,1417.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,新四军第二次政治工作会议,
,7010021562,240,陈毅和项英等在新四军军部驻地泾县云岭附近的章家渡迎接中共中央副主席、中共中央南方局书记周恩来到新四军军部视察工作和传达中共中央指示精神。,陈毅和项英等迎接周恩来传达中共六届六中全会精神（泾县云岭）,2374,1939-02-23,1939-03-14,,泾县云岭,1417.0,周恩来,agent_person/8216,陈毅,agent_person/7993,同事,,指示,会议,,,,,,,
,7010021562,242,在陈家祠堂看军部战地服务团演出《一年间》，张茜扮演剧中新娘子。这剧中的新娘子红装素裹，举止端庄，柔姿盈盈，风采动人，给陈毅留下了难忘的印象。,陈毅初识张茜（泾县云岭）,2435,1939-03-01,,,泾县云岭,1417.0,陈毅,agent_person/7993,张茜,agent_person/10569,同事,,,,,,,,,,
,7010021562,240,不久，陈毅即拟成新四军军歌初稿，歌词热情歌颂新四军继承着北伐第四军、红军第四军和坚持南方游击战争的红色游击队前后十余年的光荣传统，为取其整数，故名《十年》。,陈毅创作《十年》（泾县云岭）,2276,1939-03-01,,,泾县云岭,1417.0,陈毅,agent_person/7993,,,,,创作,,十年,21619,,,,,
,7010021562,243,从张茜处索得照片一张。给张茜写信，信中附诗一首：春光照眼意如痴，愧我江南统锐师。豪情廿载今何在？输与红芳不自知。,陈毅为张茜写诗（泾县云岭）,2436,1939-03-02,,,泾县云岭,1417.0,陈毅,agent_person/7993,,,,,创作,,,Un1,诗题失载,,,,
,7010021562,258,新四军江南指挥部在溧阳县水西村成立。江南指挥部由新四军第一、二支队的领导机构合并而成，陈毅任指挥，粟裕任副指挥，罗忠毅任参谋长，刘炎任政治部主任，钟期光任政治部副主任，统一领导第一支队、第二支队、挺进纵队、“江抗”及苏南地方武装。陈、粟以江南指挥部正、副指挥名义发表讲话。,陈毅任新四军江南指挥部指挥（水西村）,2618,1939-11-07,,,水西村,2238.0,陈毅,agent_person/7993,,,,,,任职,,,,,,,
,7010021562,261,中共苏皖区第一次代表大会在金坛县建昌圩召开。会议由曾山主持，陈毅作政治报告，吴仲超代表苏南特委作工作报告。,陈毅参加中共苏皖区第一次代表大会（金坛区）,2619,1939-12-19,,,金坛区,2614.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,中共苏皖区第一次代表大会,
,7010021562,261,中共苏皖区第一次代表大会在金坛县建昌圩召开。会议由曾山主持，陈毅作政治报告，吴仲超代表苏南特委作工作报告。,陈毅作政治报告（金坛区）,3500,1939-12-19,,,金坛区,2614.0,陈毅,agent_person/7993,,,,,汇报,会议,,,,,Un2,中共苏皖区第一次代表大会,
,7010021562,265,与张茜在江苏溧阳水西村江南指挥部结婚。,陈毅与张茜结婚（竹箦镇）,1211,1940-01-28,,,竹箦镇,2238.0,陈毅,agent_person/7993,张茜,agent_person/10569,夫妻,,,结婚,,,,,,,
,7010021562,265,随后作《佳期》诗一首：烛影摇红喜可知，催妆为赋小乔诗。同心能偿浑疑梦，注目相看不语时。一笑艰难成往事，共盟奋勉记佳期。百年一吻叮咛后，明月来窥夜正迟。,陈毅创作《佳期》（竹箦镇）,2277,1940-01-28,,,竹箦镇,2238.0,陈毅,agent_person/7993,,,,,创作,,,Un1,佳期,,,,
,7010021562,270,与叶挺等新四军诸将领联名发表声讨汪精卫的通电。,陈毅与叶挺等联名发表声讨汪精卫的通电,2620,1940-03-31,,,,,陈毅,agent_person/7993,叶挺,agent_person/8217,同事,,,,,,,,,,
,7010021562,288,经请示中共中央，将江南指挥部改为苏北指挥部，陈毅任指挥兼政委，粟裕任副指挥，刘炎、钟期光分任政治部正副主任。,陈毅任新四军苏北指挥部指挥兼政委（江苏省）,1107,1940-07-01,,1940年7月下旬,江苏省,1005.0,陈毅,agent_person/7993,,,,,,任职,,,,,,,
,7010021562,293,为抓紧时间做好反磨擦、反“扫荡”的准备，和粟裕等以新四军苏北指挥部军分会名义下达《对于创建黄桥大根据地的指示》，指出目前的工作任务是:“积极充实主力，严格整训部队，努力民众运动，建立民主政权工作的基础，随时准备迎接反扫荡、反磨擦的胜利。”,陈毅和粟裕等下达《对于创建黄桥大根据地的指示》,2621,1940-08-20,,,,,陈毅,agent_person/7993,粟裕,agent_person/8214,同事,,指示,,,Un1,对于创建黄桥大根据地的指示,,,,
,7010021562,297,根据刘少奇5月指示精神，为统一党的领导，中共苏北区委员会在黄桥成立，陈毅兼任书记，陈丕显任副书记兼组织部长，委员有陈毅、粟裕、刘炎、陈丕显、刘先胜、叶飞、韦一平、吴仲超、陈光。,陈毅任中共苏北区委员会书记（黄桥镇）,2623,1940-09-01,,1940年9月中旬,黄桥镇,963.0,陈毅,agent_person/7993,,,,,,任职,,,,,,,
,7010021562,295,陈毅为顾全大局，避免内斗，中午令新四军放弃黄桥及其以北各阵地。,陈毅指挥新四军主动放弃黄桥（黄桥镇）,2622,1940-09-04,,,黄桥镇,963.0,陈毅,agent_person/7993,,,,,指挥,战争,,,,,,,
,7010021562,301,为顾全大局，以促省韩觉悟，陈毅决定执行诺言，坚决退出姜堰，使苏北民众深为感动。,陈毅指挥新四军主动放弃姜堰（姜堰区）,2624,1940-09-30,,,姜堰区,1304.0,陈毅,agent_person/7993,,,,,指挥,战争,,,,,,,
,7010021562,304,顽军先头部队第八十九军第三十三师经分界逼近黄桥以东前沿阵地，并于8时开始向黄桥发起首次攻击。陈毅和粟裕等命守城的第三纵队予以坚决阻击，其他部队在原地待命。第三纵队在阻击时，适巧新四军江南前来增援之1营兵力(老四团第三营)赶到，士气大振。战至下午1时，即挫败顽军第三十三师的首次攻击。,陈毅和粟裕领导新四军击退国民党韩德勤部对黄桥的首次攻击（黄桥镇）,2625,1940-10-04,,,黄桥镇,963.0,陈毅,agent_person/7993,粟裕,agent_person/8214,同事,,指挥,战争,,,,,,,
,7010021562,304,顽军先头部队第八十九军第三十三师经分界逼近黄桥以东前沿阵地，并于8时开始向黄桥发起首次攻击。陈毅和粟裕等命守城的第三纵队予以坚决阻击，其他部队在原地待命。第三纵队在阻击时，适巧新四军江南前来增援之1营兵力(老四团第三营)赶到，士气大振。战至下午1时，即挫败顽军第三十三师的首次攻击。,陈毅和粟裕领导新四军击退国民党韩德勤部对黄桥的首次攻击（黄桥镇）,2625,1940-10-04,,,黄桥镇,963.0,陈毅,agent_person/7993,韩德勤,agent_person/1069,敌人,,指挥,战争,,,,,,,
,7010021562,305,凌晨起向顽军发起猛攻，经一日激战，先后歼灭顽第三十三师、第八十九军军部及第三四九旅等部大部。,陈毅领导新四军向国民党韩德勤部发起猛攻（黄桥镇）,2673,1940-10-05,,,黄桥镇,963.0,陈毅,agent_person/7993,,,,,指挥,战争,,,,,,,
,7010021562,305,凌晨起向顽军发起猛攻，经一日激战，先后歼灭顽第三十三师、第八十九军军部及第三四九旅等部大部。,陈毅领导新四军向国民党韩德勤部发起猛攻（黄桥镇）,2673,1940-10-05,,,黄桥镇,963.0,陈毅,agent_person/7993,韩德勤,agent_person/1069,敌人,,指挥,战争,,,,,,,
,7010021562,306,和粟裕指挥部队攻占东台，韩德勤率残部1000余人向兴化溃逃，至此，黄桥战役胜利结束。,陈毅和粟裕领导新四军取得黄桥战役的胜利（黄桥镇）,1539,1940-10-10,,,黄桥镇,963.0,陈毅,agent_person/7993,粟裕,agent_person/8214,同事,,指挥,战争,,,,,,,
,7010021562,313,向中共中央发去《关于苏北统战工作的经过与主要经验》的长篇电报报告，系统汇报了自1939年初挺进纵队北渡长江开始，与二李等中间势力合作与斗争的整个过程。,陈毅向中共中央发送《关于苏北统战工作的经过与主要经验》电报,2676,1940-10-28,,,,,陈毅,agent_person/7993,,,,,汇报,,,Un1,关于苏北统战工作的经过与主要经验,,,,
,7010021562,314,为等韩、李来开会，苏北抗敌和平会议(又称第二次和平会议)延至是日举行，参加会议者30余人。,陈毅出席苏北抗敌和平会议（曲塘镇）,2677,1940-10-31,,,曲塘镇,2675.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,苏北抗敌和平会议,
,7010021562,320,苏北临时参议会在海安召开，出席代表388人(其中知识分子、绅商领袖占半数以上，中共党员72人，仅占百分之二十弱)江都、高邮、泰县、扬中、丹阳、泰兴、靖江、如皋、南通、海门、崇明、东台、盐城、兴化等14个县均有代表参加。,陈毅出席苏北临时参议会（海安市）,2678,1940-11-15,,,海安市,943.0,陈毅,agent_person/7993,,,,,参加,会议,,,,,Un2,苏北临时参议会,
,7010021562,321,华中新四军、八路军总指挥部(简称华中总指挥部)在海安成立，并举行成立大会。参加大会的有新四军、八路军在华中的党政军领导及指战员700余人。会上，刘少奇宣读了中共中央关于成立华中总指挥部的决定，宣布叶挺任总指挥，陈毅任副总指挥(叶挺未到任前由陈毅代理总指挥)，刘少奇任政委，赖传珠任参谋长(正式公布为11月25日)，统一指挥华中地区人路军、新四军部队。陈毅在会上作《关于当前形势及华中我军任务的报告》。,陈毅作《关于当前形势及华中我军任务的报告》（海安市）,2685,1940-11-17,,,海安市,943.0,陈毅,agent_person/7993,,,,,汇报,会议,,Un1,关于当前形势及华中我军任务的报告,,,,
,7010021562,321,华中新四军、八路军总指挥部(简称华中总指挥部)在海安成立，并举行成立大会。参加大会的有新四军、八路军在华中的党政军领导及指战员700余人。会上，刘少奇宣读了中共中央关于成立华中总指挥部的决定，宣布叶挺任总指挥，陈毅任副总指挥(叶挺未到任前由陈毅代理总指挥)，刘少奇任政委，赖传珠任参谋长(正式公布为11月25日)，统一指挥华中地区人路军、新四军部队。陈毅在会上作《关于当前形势及华中我军任务的报告》。,陈毅任华中总指挥部副总指挥（海安市）,1111,1940-11-17,,,海安市,943.0,陈毅,agent_person/7993,华中新四军八路军总指挥部,agent_corporate_entity/3316,,,,任职,,,,,,,
,7010021562,321,华中新四军、八路军总指挥部(简称华中总指挥部)在海安成立，并举行成立大会。参加大会的有新四军、八路军在华中的党政军领导及指战员700余人。会上，刘少奇宣读了中共中央关于成立华中总指挥部的决定，宣布叶挺任总指挥，陈毅任副总指挥(叶挺未到任前由陈毅代理总指挥)，刘少奇任政委，赖传珠任参谋长(正式公布为11月25日)，统一指挥华中地区人路军、新四军部队。陈毅在会上作《关于当前形势及华中我军任务的报告》。,陈毅参加华中总指挥部成立大会（海安市）,2775,1940-11-17,,,海安市,943.0,陈毅,agent_person/7993,华中新四军八路军总指挥部,agent_corporate_entity/3316,,,参加,会议,,,,,Un2,华中总指挥部成立大会,
,7010021562,321,华中新四军、八路军总指挥部(简称华中总指挥部)在海安成立，并举行成立大会。参加大会的有新四军、八路军在华中的党政军领导及指战员700余人。会上，刘少奇宣读了中共中央关于成立华中总指挥部的决定，宣布叶挺任总指挥，陈毅任副总指挥(叶挺未到任前由陈毅代理总指挥)，刘少奇任政委，赖传珠任参谋长(正式公布为11月25日)，统一指挥华中地区人路军、新四军部队。陈毅在会上作《关于当前形势及华中我军任务的报告》。,华中总指挥部成立（海安市）,2719,1940-11-17,,,海安市,943.0,华中新四军八路军总指挥部,agent_corporate_entity/3316,,,,,,,,,,,,,
,7010021562,322,深夜，与刘少奇率华中总指挥部机关离开海安，于次日午后到达盐城文庙，与中原局一起在盐城办公。,陈毅与刘少奇率华中总指挥部前往盐城（盐城市）,2679,1940-11-23,,,盐城市,940.0,陈毅,agent_person/7993,刘少奇,agent_person/8169,同事,,指挥,移动,,,,,,,
,7010021562,323,与刘少奇正式发起攻击令:“兹定明天(30日)拂晓不论天气如何，进行总攻击。各兵团首长按26日指示各向攻击目标前进，务期达成任务，不得延误。至要。”,陈毅与刘少奇下达攻击令（盐城市）,2680,1940-11-29,,,盐城市,940.0,陈毅,agent_person/7993,刘少奇,agent_person/8169,同事,,指示,,,,,,,,
,7010021562,324,与刘少奇、曹荻秋、刘瑞龙等参加中原局机关报《江淮日报》社成立暨该报创刊会。陈毅为该刊写了发刊词。,陈毅出席中原局机关报《江淮日报》创刊会（盐城市）,2681,1940-12-02,,,盐城市,940.0,陈毅,agent_person/7993,,,,,参加,,,,,,,,
,7010021562,324,与刘少奇、曹荻秋、刘瑞龙等参加中原局机关报《江淮日报》社成立暨该报创刊会。陈毅为该刊写了发刊词。,陈毅为中原局机关报《江淮日报》撰写发刊词（盐城市）,2682,1940-12-02,,,盐城市,940.0,陈毅,agent_person/7993,,,,,创作,,,Un1,《江淮日报》发刊词,,,,
,7010021562,325,和粟裕、黄克诚等指挥新四军苏北指挥部第一、第二纵队及八路军第五纵队第一支队对韩德勤的主力所在地曹甸发起总攻。,陈毅和粟裕等指挥新四军对韩德勤部发起总攻（曹甸镇）,2684,1940-12-13,,,曹甸镇,2683.0,陈毅,agent_person/7993,韩德勤,agent_person/1069,敌人,,指挥,战争,,,,,,,
